YEAR,State,County,crop_type,Area (Mha),Ninput (kg N/ha/yr),NUE (kg N/kg N),Recovered N (kg N/ha/yr),Nsurplus (kg N/ha/yr)
1970,GEORGIA,TATTNALL,SORGHUM,0.000156,103.5350115,0.215616338,22.32384,81.2111715
1970,GEORGIA,THOMAS,SORGHUM,0.000332,77.61616168,0.287618448,22.32384,55.29232168
1970,GEORGIA,TURNER,SORGHUM,0.00012,70.35150597,0.360398255,25.35456,44.99694597
1970,GEORGIA,WALKER,SORGHUM,0.000148,185.2830006,0.100936189,18.70176,166.5812406
1970,GEORGIA,WASHINGTON,SORGHUM,0.000268,46.92769879,0.385921331,18.1104,28.81729879
1970,GEORGIA,WILKES,SORGHUM,0.00032,743.3931272,0.031222888,23.21088,720.1822472
1970,GEORGIA,WORTH,SORGHUM,0.000268,71.5931881,0.328335148,23.50656,48.0866281
1970,IOWA,ADAIR,SORGHUM,0.00032,87.68230774,0.717430022,62.90592,24.77638774
1970,IOWA,ADAMS,SORGHUM,0.000108,65.96600979,0.907667452,59.8752,6.09080979
1970,IOWA,APPANOOSE,SORGHUM,0.000348,66.50344057,0.811410651,53.9616,12.54184057
1970,IOWA,AUDUBON,SORGHUM,0.000532,82.36991548,0.565371468,46.5696,35.80031548
1970,IOWA,BENTON,SORGHUM,0.000108,95.63131658,0.5750886,54.99648,40.63483658
1970,IOWA,BLACK HAWK,SORGHUM,5.60E-05,86.04687668,0.515439975,44.352,41.69487668
1970,IOWA,BOONE,SORGHUM,5.20E-05,77.40868501,1.107720665,85.7472,-8.33851499
1970,IOWA,BREMER,SORGHUM,5.60E-05,102.9659119,0.394849123,40.656,62.3099119
1970,IOWA,BUCHANAN,SORGHUM,5.20E-05,113.5966182,0.536846967,60.984,52.61261822
1970,IOWA,BUENA VISTA,SORGHUM,6.80E-05,83.73176951,0.728325704,60.984,22.74776951
1970,IOWA,BUTLER,SORGHUM,0.00014,83.68897486,0.487565298,40.80384,42.88513486
1970,IOWA,CARROLL,SORGHUM,0.000284,76.45400206,0.831496041,63.5712,12.88280206
1970,IOWA,CASS,SORGHUM,0.000188,64.65176647,0.995863277,64.38432,0.26744647
1970,IOWA,CEDAR,SORGHUM,7.20E-05,76.97983874,0.672175999,51.744,25.23583874
1970,IOWA,CHEROKEE,SORGHUM,0.000212,64.45479072,0.745452735,48.048,16.40679072
1970,IOWA,CLARKE,SORGHUM,0.000352,79.16167055,0.727418707,57.58368,21.57799055
1970,IOWA,CLAY,SORGHUM,1.00E-04,69.1478562,0.641408171,44.352,24.7958562
1970,IOWA,CLAYTON,SORGHUM,4.80E-05,115.5616378,0.358208838,41.3952,74.16643784
1970,IOWA,CRAWFORD,SORGHUM,0.00014,73.2724094,0.706186686,51.744,21.5284094
1970,IOWA,DALLAS,SORGHUM,5.20E-05,65.1120621,1.021746169,66.528,-1.4159379
1970,IOWA,DAVIS,SORGHUM,0.000256,74.42112583,0.59595981,44.352,30.06912583
1970,IOWA,DECATUR,SORGHUM,0.00032,76.72185355,0.954809049,73.25472,3.46713355
1970,IOWA,FAYETTE,SORGHUM,6.00E-05,106.4897949,0.666384981,70.9632,35.52659491
1970,IOWA,FLOYD,SORGHUM,6.40E-05,79.57784799,0.757054903,60.2448,19.33304799
1970,IOWA,FREMONT,SORGHUM,3.00E-04,58.5781113,1.086500035,63.64512,-5.0670087
1970,IOWA,GRUNDY,SORGHUM,0.000108,83.00878511,0.534304892,44.352,38.65678511
1970,IOWA,GUTHRIE,SORGHUM,0.000284,67.0991996,0.902253385,60.54048,6.5587196
1970,IOWA,HARDIN,SORGHUM,7.20E-05,84.96416881,0.757782026,64.38432,20.57984881
1970,IOWA,HARRISON,SORGHUM,0.000248,86.61496784,0.691280058,59.8752,26.73976784
